ISBN,Title,Author,Publisher,Pages,Date Published,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
1-55861-236-X,Bearing Life: Women's Writings on Childlessness,,The Feminist Press at CUNY,256,1/1/2000,Hardcover,"Stories, Poems, And Personal Essays By More Than 40 Contemporary Writers Speak Directly To The Conflicting, Often Painful, And Sometimes Liberating Emotions Of Childless Women. Acknowledgments -- Introduction -- Pt. 1. Facing Choice -- January 1953 / Evelyn C. Rosser -- Reminded Of My Biological Clock, While Looking At Georgia O'keeffe's Pelvis One / Denise Duhamel -- Women Without Children; Women Without Families; Women Alone / Irena Klepfisz -- This Is A Question I Do Not Answer / Mary Mackey -- From Rita Will / Rita Mae Brown -- Old Maids / Sandra Cisneros -- The Daughter Of Fur / Marge Piercy -- The Vow / Elissa Raffa-- Tie Me Up, Tie Me Off / Jodi Sh. Doff -- Minor Surgery / Hettie Jones -- From The Joy Luck Club / Amy Tan -- Antisocial Baby Notes / Suzanne Ostro -- Pretty Story / Amy Hempel -- Something I Forgot To Tell You / Deborah Boe -- Meditations On Childlessness / Vicki Lindner -- The Case Against Babies / Joy Williams -- The Arm Baby / Lynda Schor -- Outside The Hive : A Meditation On Childlessness / Patricia Foster. Pt. 2. Knowing Loss -- I Get My Period, September 1964 / Diane Di Prima -- From Crossing The Moon / Paulette Bates Alden -- Forty, Trembling / Wendy Rose -- The Wash House / Pamela Walker -- Outside Pisa / Chitra Banerjee Divakaruni -- The Deferred Dream / Tory Dent -- The Childless Woman Poems / Becky Birtha -- The Mother / Joyce Carol Oates -- Cutting My Heart Out : Notes Toward A Novel / Sandra Scofield -- The Weremother / Kit Reed -- Stork Talk / Rochelle Ratner -- Mother And Two Daughters / Janice Eidus -- Taking The Train To Harmon / Daniela Gioseffi -- Norton #59900 / Judee Norton -- The Child Taken From The Mother / Minnie Bruce Pratt -- In The Garden / Grace Paley -- All The Colors Of Sunset / Luci Tapahonso -- Nothing / Linda Hogan -- Mother Of Nothing / Naomi Shihab Nye. Pt. 3. Bearing Life -- Land Of The Living / Kathleen Norris -- Liferower / Rebecca Mcclanahan -- You Remember Sophia / Valerie Miner -- From Obasan / Joy Kogawa -- A Lifetime / Ana Castillo -- Hairball / Margaret Atwood -- Chick Without Children : The Latest Celebrity Interview / Nikki Dillon -- Cherry-shiree / Shylah Boyd -- Parent As A Verb / Donna Brook -- The Question Of Children / Jane Rule -- All My Kids / Elizabeth Marraffino-rees -- Imagining Motherhood / Julia Alverez -- From Black Woman Artist Becoming / Bell Hooks -- From Journal Of A Solitude / May Sarton -- Upbringing / Milly Peacock. Edited By Rochelle Ratner. Includes Bibliographical References (p. 242-244).",en,First Edition,"Height: 9.2 Inches, Length: 6.1 Inches, Weight: 1.2235655541 Pounds, Width: 0.4 Inches",0,https://images.isbndb.com/covers/23/65/9781558612365.jpg,Success,93,22.3.4
1-55861-225-4,You Can't Get Lost in Cape Town (Women Writing Africa),Zoë Wicomb,The Feminist Press at CUNY,240,2/1/2000,Paperback,"<p>Zoë Wicomb's complex and deeply evocative fiction is among the most distinguished recent works of South African women's literature. It is also among the only works of fiction to explore the experience of ""Coloured"" citizens in apartheid-era South Africa, whose mixed heritage traps them, as Bharati Mukherjee wrote in the New York Times, ""in the racial crucible of their country.</p>
<p>""Wicomb deserves a wide American audience, on a part with Nadine Gordimer and J.M.Coetzee."" - <i>Wall St. Journal</i></p>
<p>Wicomb is a gifted writer, and her compressed narratives work like brilliant splinters in the mind, suggesting a rich rhythm and shape.""-<i>Seattle Times</i></p>
<p>""[Wicomb's] prose is vigorous, textured, lyrical. . . . [She] is a sophisticated storyteller who combines the open-endedness of contemporary fiction with the force of autobiography and the simplicity of family stories.""-Bharati Mukherjee, <i>New York Times Book Review</i></p>
<p>For course use in: African literature, African studies, growing up female, world literature, women's studies</p>
<p><b>Zoe Wicomb</b> was born in 1948 and raised in Namaquland, South Africa. After 20 years voluntary exile, she returned to South Africa in 1991 to teach at the University of the Western Cape. She currently lives in Glasgow and teaches at the University of Strathclyde, Scotland. Marcia Wright is professor of history at Columbia University and a member of the executive committee for the Women Writing Africa series. Carol Sicherman is professor emerita of English at Lehman College, CUNY.</p>",en,1,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.48060773116 Pounds, Width: 0.7 Inches",15.95,https://images.isbndb.com/covers/22/59/9781558612259.jpg,Success,94,22.3.4
1-55861-221-1,Under the Rose: A Confession (The Cross-Cultural Memoir Series),"Alaya, Flavia",The Feminist Press at CUNY,400,9/1/1999,Hardcover,"<p><p>an Explosive True Story Of Passion And Transgression Rendered In Exquisite Prose.</p> <h3>publishers Weekly</h3> <p>in An Emotionally Extravagant Memoir That Favors Stream Of Consciousness Over Structure, Alaya (gaetano Federici: The Artist As Historian), A Literature And Cultural History Professor At Ramapo College In N.j., Recounts Her Longstanding, Clandestine Relationship With A Roman Catholic Priest. She Brings To Life Her Italian-american Upbringing In A Large Extended Family, Capturing The Complexities Of Her Relationship With A Father Who, Hoping To Protect Her Sexual Innocence, Restricted Her Freedom. Shortly After Leaving College, She Found Both Love And Freedom In Perugia, Italy, Where She Was Living On A Fulbright Scholarship And Met Father Harry Browne, A 40-year-old Irish-american Priest. Browne Reciprocated Her Feelings, And Their Love Affair Blossomed When They Returned To New York And Became Deeply Involved In Tenant Organizing On The Upper West Side. When Alaya Became Pregnant, She Fled To Italy To Have Her Baby, So As Not To Jeopardize Her Lover's Position In The Church. She Later Relocated To New Jersey And, Through The Births Of Two More Children, Kept Their Father's Identity A Secret While Browne's Ongoing Political Activism Burnished His Reputation As A Charismatic Radical Priest. In 1970, Ill From The Demands Of Single Motherhood, Alaya Finally Told Browne Either To Live Openly With Her Or To Leave Permanently. He Chose To Live With Her, But Remained A Priest Until His Death From Leukemia 10 Years Later. Alaya Squarely Lays The Blame For Her Lover's Divided Loyalties At The Feet Of A Regressive Church. She Is Less Convincing, However, In Her Protestations That Their Domestic Situation Allowed Her The Freedom To Be Herself. B&w Photos. Author Tour. (oct.) Copyright 1999 Cahners Business Information.</p>",en,First Edition,"Height: 9.2 Inches, Length: 6.3 Inches, Weight: 1.56087281496 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/22/11/9781558612211.jpg,Success,17,22.3.4
1-55861-221-1,Under the Rose: A Confession (The Cross-Cultural Memoir Series),"Alaya, Flavia",The Feminist Press at CUNY,400,9/1/1999,Hardcover,"<p><p>an Explosive True Story Of Passion And Transgression Rendered In Exquisite Prose.</p> <h3>publishers Weekly</h3> <p>in An Emotionally Extravagant Memoir That Favors Stream Of Consciousness Over Structure, Alaya (gaetano Federici: The Artist As Historian), A Literature And Cultural History Professor At Ramapo College In N.j., Recounts Her Longstanding, Clandestine Relationship With A Roman Catholic Priest. She Brings To Life Her Italian-american Upbringing In A Large Extended Family, Capturing The Complexities Of Her Relationship With A Father Who, Hoping To Protect Her Sexual Innocence, Restricted Her Freedom. Shortly After Leaving College, She Found Both Love And Freedom In Perugia, Italy, Where She Was Living On A Fulbright Scholarship And Met Father Harry Browne, A 40-year-old Irish-american Priest. Browne Reciprocated Her Feelings, And Their Love Affair Blossomed When They Returned To New York And Became Deeply Involved In Tenant Organizing On The Upper West Side. When Alaya Became Pregnant, She Fled To Italy To Have Her Baby, So As Not To Jeopardize Her Lover's Position In The Church. She Later Relocated To New Jersey And, Through The Births Of Two More Children, Kept Their Father's Identity A Secret While Browne's Ongoing Political Activism Burnished His Reputation As A Charismatic Radical Priest. In 1970, Ill From The Demands Of Single Motherhood, Alaya Finally Told Browne Either To Live Openly With Her Or To Leave Permanently. He Chose To Live With Her, But Remained A Priest Until His Death From Leukemia 10 Years Later. Alaya Squarely Lays The Blame For Her Lover's Divided Loyalties At The Feet Of A Regressive Church. She Is Less Convincing, However, In Her Protestations That Their Domestic Situation Allowed Her The Freedom To Be Herself. B&w Photos. Author Tour. (oct.) Copyright 1999 Cahners Business Information.</p>",en,First Edition,"Height: 9.2 Inches, Length: 6.3 Inches, Weight: 1.56087281496 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/22/11/9781558612211.jpg,Success,94,22.3.4
1-55861-222-X,The Silent Duchess (FP Classics),Dacia Maraini,The Feminist Press at CUNY,261,1/1/2000,Paperback,"<p><P>The international bestseller from Italy's foremost woman writer&#151;now in paperback.</p><h3>Library Journal</h3><p>The heroine of this novel, Marianna, is a duchess in early 18th-century Sicily. She is deaf and dumb, but she wasn't born that way. As she turns 40, she realizes that she has been married (since she was 13) to the uncle who raped her when she was five years old. This traumatic revelation triggers her physical disabilities, compelling her to seek refuge in books and letters. Marianna decides to travel after her husband dies and even turns down an attractive marriage proposal in order to be independent for the first time in her life. Maraini's (e.g., Voices, Serpent's Tail, 1997) writing is elegant, and her graphic descriptions of the luxurious life of the aristocracy in sharp contrast to the squalor of the majority living in poverty are quite realistic. The Silent Duchess was made into a movie in 1996. Recommended for women's studies classes, readers interested in early Sicilian history, and wherever foreign authors are popular.--Lisa Rohrbaugh, East Palestine Memorial P.L., OH</p>",en,Us ed.,"Height: 8.7 Inches, Length: 5.8 Inches, Weight: 0.5 Pounds, Width: 0.8 Inches",1.99,https://images.isbndb.com/covers/22/28/9781558612228.jpg,Success,94,22.3.4
1-55861-220-3,The Right Thing to Do,"Gattuso Hendin, Josephine",The Feminist Press at CUNY,240,10/1/1999,Paperback,,en,2nd,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.71870697412 Pounds, Width: 0.7 Inches",13.95,https://images.isbndb.com/covers/22/04/9781558612204.jpg,Success,94,22.3.4
1-55861-223-8,The Defiant Muse: Hebrew Feminist Poems from Antiquity: A Bilingual Anthology (The Defiant Muse Series) (Hebrew Edition),,The Feminist Press at CUNY,272,11/1/1999,Library Binding,,he,First Edition,"Height: 9.3 Inches, Length: 6.2 Inches, Weight: 1.23 Pounds, Width: 1.1 Inches",17.95,https://images.isbndb.com/covers/22/35/9781558612235.jpg,Success,94,22.3.4
0-942586-70-0,Women's Travel In Your Pocket,Marianne Ferrari.,Ferrari Pubns,512,1999,Paperback,,en,19,,15.95,https://images.isbndb.com/covers/67/01/9780942586701.jpg,Success,94,22.3.4
1-55861-166-5,Across Boundaries: The Journey of a South African Woman Leader (Women Writing Africa),"Ramphele, Mamphela",The Feminist Press at CUNY,256,10/1/1999,Paperback,"<p><i>Across Boundaries</i> is an autobiography that captures both a unique heart and a nation's history. Because Mamphela Ramphele began her life as a shy child born into the cage of apartheid - and gradually became an activist who helped set South Africa free -her personal story enlarges each reader's sense of possibilities. Because she was part of the Black Consciousness Movement that linked the personal to the political, she teaches us that race, sex, and class are linked, and that enemies can only be defeated if we refuse to imitate them. . . . No matter where or how each of us lives, <i>Across Boundaries</i> gives us a rare leader who teaches us to teach ourselves.-Gloria Steinem</p>
<p>""Stunningly moving and inspiring.""- Marian Wright Edelman, president, Children's Defense Fund</p>
<p>""Survival,"" writes Mamphela Ramphele, ""is a stronger force than the fear of offending others."" Born black and female in apartheid-ruled South Africa, Ramphele went on to become one of the most distinguished women on the African continent - a prominent activist, medical doctor, anthropologist, teacher, university leader, as well as a mother to two sons. <i>Across Boundaries</i> chronicles Ramphele's inspiring journey, and reveals the staggering personal losses that coexisted with her astonishing political and professional achievements. In addition to recounting the fascinating and often gripping events of her life, she describes the personal side of her experiences - her early struggles to maintain dignity and hope in a world that devalued both black people and women; her battles against despair, especially after the murder of her colleague and lover Steven Biko and the death of her third child in infancy; her mistakes and regrets as well as her triumphs.</p>",en,Revised,"Height: 8.4 Inches, Length: 5.4 Inches, Weight: 0.80909650154 Pounds, Width: 0.7 Inches",12.81,https://images.isbndb.com/covers/16/65/9781558611665.jpg,Success,94,22.3.4
0-942586-68-9,Gay Travel A to Z: The World of Gay and Lesbian Travel Options at your Fingertips,"Ferrari, M.",Ferrari Pubns,512,2001,Paperback,The Most Complete Coverage Of Gay And Lesbian Travel Options Available Anywhere Is Detailed In This Comprehensive Guide Produced By A Gay Publisher Who Has Specialized Exclusively In Gay And Lesbian Travel Since 1980. The Features Most Remarked Upon Are The Multiple Indexes That Allow Readers To Find Things In Different Ways.,en,20th,"Height: 9 Inches, Length: 7 Inches, Weight: 1.65 Pounds, Width: 1 Inches",19.95,https://images.isbndb.com/covers/66/88/9780942586688.jpg,Success,94,22.3.4
0-942586-69-7,"Men&#39;s Travel In Your Pocket: Tours, Accommodations And Nightlife For Gay Men U. S. A. And Worldwide",M. Ferrari,"Ferrari Publications Inc.,u.s.",,1999,Paperback,,en,16,,18.95,https://images.isbndb.com/covers/66/95/9780942586695.jpg,Success,95,22.3.4
1-56341-112-1,The Price of Passion: An Erotic Journey,"Wells, Jess",Firebrand Books,120,6/1/2005,Paperback,,en,1,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.39 Pounds, Width: 0.5 Inches",10.95,https://images.isbndb.com/covers/11/20/9781563411120.jpg,Success,95,22.3.4
0-942586-71-9,Inn Places 2001 (Ferrari Guides),,Ferrari Pubns,592,2001,Paperback,,en,"Revised, Subsequent","Height: 8.5 Inches, Length: 5.5 Inches, Weight: 1.25 Pounds, Width: 1 Inches",19.95,https://images.isbndb.com/covers/67/18/9780942586718.jpg,Success,95,22.3.4
1-56341-114-8,The Second Coming of Curly Red,"Seay, Jody",Firebrand Books,272,1999,Paperback,"A Married Couple's Union Ends In Its 50th Year When A Crazed Gunman Goes On A Rampage And Kills The Wife. It Happens To Jimmy Heron Of Texas And The Novel Describes His Attempt To Recover By Moving To Another Part Of The Country, Only To Find Hate And Violence There Too. By Jody Seay. Also Issued Online.",en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 1.05 Pounds, Width: 0.75 Inches",13.95,https://images.isbndb.com/covers/11/44/9781563411144.jpg,Success,95,22.3.4
0-921881-48-7,Sweeping the Earth: Women Taking Action for a Healthy Planet,,Gynergy Books,357,10/1/1999,Paperback,Edited By Miriam Wyman. Includes Bibliographical References.,en,,"Height: 8.44 Inches, Length: 5.56 Inches, Weight: 1.1 Pounds, Width: 0.86 Inches",1.99,https://images.isbndb.com/covers/14/83/9780921881483.jpg,Success,96,22.3.4
1-56341-116-4,This Is What Lesbian Looks Like: Dyke Activists Take on the 21st Century,,Firebrand Books,256,11/1/1999,Paperback,"Twenty-six Lesbian Grassroots Activists -- Some Of Them Household Names Nationally, Others Known Only Within Their Local Communities -- Help Us Focus On The Future Of Our Lesbian Lives As We Move Into The Next Century.",en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.72 Pounds, Width: 0.5 Inches",18.95,https://images.isbndb.com/covers/11/68/9781563411168.jpg,Success,6,22.3.4
1-56341-116-4,This Is What Lesbian Looks Like: Dyke Activists Take on the 21st Century,,Firebrand Books,256,11/1/1999,Paperback,"Twenty-six Lesbian Grassroots Activists -- Some Of Them Household Names Nationally, Others Known Only Within Their Local Communities -- Help Us Focus On The Future Of Our Lesbian Lives As We Move Into The Next Century.",en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.72 Pounds, Width: 0.5 Inches",18.95,https://images.isbndb.com/covers/11/68/9781563411168.jpg,Success,96,22.3.4
