1-55861-236-X,Bearing Life: Women's Writings on Childlessness,,The Feminist Press at CUNY,256,1/1/2000,"Childlessness, Childlessness--Literary collections, American literature--Women authors, American literature, American literature--20th century, Women, Women--Literary collections, PS509.C5157 B43 2000, 810.8/0353",Hardcover,"Stories, Poems, And Personal Essays By More Than 40 Contemporary Writers Speak Directly To The Conflicting, Often Painful, And Sometimes Liberating Emotions Of Childless Women. Acknowledgments -- Introduction -- Pt. 1. Facing Choice -- January 1953 / Evelyn C. Rosser -- Reminded Of My Biological Clock, While Looking At Georgia O'keeffe's Pelvis One / Denise Duhamel -- Women Without Children; Women Without Families; Women Alone / Irena Klepfisz -- This Is A Question I Do Not Answer / Mary Mackey -- From Rita Will / Rita Mae Brown -- Old Maids / Sandra Cisneros -- The Daughter Of Fur / Marge Piercy -- The Vow / Elissa Raffa-- Tie Me Up, Tie Me Off / Jodi Sh. Doff -- Minor Surgery / Hettie Jones -- From The Joy Luck Club / Amy Tan -- Antisocial Baby Notes / Suzanne Ostro -- Pretty Story / Amy Hempel -- Something I Forgot To Tell You / Deborah Boe -- Meditations On Childlessness / Vicki Lindner -- The Case Against Babies / Joy Williams -- The Arm Baby / Lynda Schor -- Outside The Hive : A Meditation On Childlessness / Patricia Foster. Pt. 2. Knowing Loss -- I Get My Period, September 1964 / Diane Di Prima -- From Crossing The Moon / Paulette Bates Alden -- Forty, Trembling / Wendy Rose -- The Wash House / Pamela Walker -- Outside Pisa / Chitra Banerjee Divakaruni -- The Deferred Dream / Tory Dent -- The Childless Woman Poems / Becky Birtha -- The Mother / Joyce Carol Oates -- Cutting My Heart Out : Notes Toward A Novel / Sandra Scofield -- The Weremother / Kit Reed -- Stork Talk / Rochelle Ratner -- Mother And Two Daughters / Janice Eidus -- Taking The Train To Harmon / Daniela Gioseffi -- Norton #59900 / Judee Norton -- The Child Taken From The Mother / Minnie Bruce Pratt -- In The Garden / Grace Paley -- All The Colors Of Sunset / Luci Tapahonso -- Nothing / Linda Hogan -- Mother Of Nothing / Naomi Shihab Nye. Pt. 3. Bearing Life -- Land Of The Living / Kathleen Norris -- Liferower / Rebecca Mcclanahan -- You Remember Sophia / Valerie Miner -- From Obasan / Joy Kogawa -- A Lifetime / Ana Castillo -- Hairball / Margaret Atwood -- Chick Without Children : The Latest Celebrity Interview / Nikki Dillon -- Cherry-shiree / Shylah Boyd -- Parent As A Verb / Donna Brook -- The Question Of Children / Jane Rule -- All My Kids / Elizabeth Marraffino-rees -- Imagining Motherhood / Julia Alverez -- From Black Woman Artist Becoming / Bell Hooks -- From Journal Of A Solitude / May Sarton -- Upbringing / Milly Peacock. Edited By Rochelle Ratner. Includes Bibliographical References (p. 242-244).",en,First Edition,"Height: 9.2 Inches, Length: 6.1 Inches, Weight: 1.2235655541 Pounds, Width: 0.4 Inches",0,https://images.isbndb.com/covers/23/65/9781558612365.jpg,Success,93,22.3.4
0-395-94541-0,The Walking Tour,"Davis, Kathryn",Houghton Mifflin,264,11/8/1999,"Walking, Walking--Wales--Fiction, Accidents, Accidents--Fiction, PS3554.A934923 W35 1999, 813/.54",Hardcover,Kathryn Davis.,en,First Edition,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 1 Pounds, Width: 0.56 Inches",23,https://images.isbndb.com/covers/54/14/9780395945414.jpg,Success,143,22.3.4
0-15-600564-6,The Answer Is Yes: A Novel,"Lewis, Sara",Harvest Books,272,10/21/1999,,Paperback,,en,,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.7 Pounds, Width: 0.75 Inches",13,https://images.isbndb.com/covers/56/47/9780156005647.jpg,Success,142,22.3.4
0-06-092927-8,The Foreign Student: A Novel,"Choi, Susan",Harper Perennial,336,9/21/2004,,Paperback,"<p><p>highly Acclaimed By Critics, <i>the Foreign Student</i> Is The Story Of A Young Korean Man, Scarred By War, And The Deeply Troubled Daughter Of A Wealthy Southern American Family. In 1955, A New Student Arrives At A Small College In The Tennessee Mountains. Chuck Is Shy, Speaks English Haltingly, And On The Subject Of His Earlier Life In Korea He Will Not Speak At All. Then He Meets Katherine, A Beautiful And Solitary Young Woman Who, Like Chuck, Is Haunted By Some Dark Episode In Her Past. Without Quite Knowing Why, These Two Outsiders Are Drawn Together, Each Sensing In The Other The Possibility Of Salvation. Moving Between The American South And South Korea, Between An Adolescent Girl's Sexual Awakening And A Young Man's Nightmarish Memories Of War, <i>the Foreign Student</i> Is A Powerful And Emotionally Gripping Work Of Fiction.</p><h3>new York Times Book Review - Kimberly B. Marlowe</h3><p>. . . [r]ichly Detailed. . . .moving From The Present To The Past, From America To Korea, Choi. . . [constructs] An Intricate Portrait Of Lovers Who Must Prove. . .that They Are Survivors. </p>",en,1,"Height: 0.9 Inches, Length: 7.9 Inches, Weight: 0.65 Pounds, Width: 5.3 Inches",13.99,https://images.isbndb.com/covers/92/75/9780060929275.jpg,Success,141,22.3.4
0-8070-4209-9,Don't Call Us Out of Name: The Untold Lives of Women and Girls in Poor America,"Dodson, Lisa",Beacon Press,260,9/25/1999,,Paperback,"<p>A radically new vision of women and girls living below the poverty line; Lisa Dodson makes a frontal assault on conventional attitudes and stereotypes of women in poor America and the seriously misguided ""welfare reform"" policies of the end of the century.</p>
<p>""I hear Odessa, a thirty-two-year-old woman, speak at a forum on welfare reform. I ask her about the phrase she used, 'Don't call me out of name,' for it seemed to speak for a whole nation of people. Odessa tells me that women who have no money and no one to stand up for them get put into a bad position and they get misnamed. Most often they get called 'welfare mothers' or 'recipients,' words she will no longer acknowledge. With millions alongside her, Odessa has emerged by her own strength and some opportunity, and now she insists upon naming herself.""</p>
<p>While Lisa Dodson was working in a Charlestown factory twenty years ago, the stories of the women she worked with daily captivated her; she listened to them speak about harsh lives and their deep commitment to family and community. It was the beginning of Dodson's desire to learn the truth and write it down.</p>
<p>For over eight years, Dodson has been documenting the lives of girls and women-hundreds of white, African-American, Latino, Haitian, Irish, and other women in personal interviews, focus groups, surveys, and Life-History Studies. This book is a crossing—a class crossing—taking readers into fellowship with people who are seldom invited to speak but who have powerful stories to tell and who force us to abandon common myths that have been fed to us by the media about school dropouts, teen pregnancy, and welfare ""cheats."" Don't Call Us Out of Name delves deeply into the realities of their lives, often with surprising and uplifting stories of commonplace courage, unimaginable strength, and resourcefulness.</p>
<p>Lisa Dodson does not simply give us the truth about women living in poverty but offers realistic hope for meaningful policy reform based on the experience and analysis of the women we have seen so far only in stereotype and whose voices we have not truly heard. These women emerge as critical contributors to the creation of sound, humane public policy.</p>",en,1,"Height: 8 Inches, Length: 5 Inches, Weight: 1.79015356744 Pounds, Width: 1 Inches",22,https://images.isbndb.com/covers/20/90/9780807042090.jpg,Success,136,22.3.4
1-896764-16-9,"The Women&#39;s Daybook, 2000",Second Story Press Staff,Second Story Pr,,1999,,Calendar,,en,,,12.95,https://images.isbndb.com/covers/41/60/9781896764160.jpg,Success,101,22.3.4
1-55583-500-7,Electric: Best Lesbian Erotic Fiction,,Alyson Books,328,8/1/1999,"Lesbians, Fiction, American Fiction, Women Authors, Erotic Stories, American, Lesbian Erotic Stories",Paperback,"<b>An Excerpt</b>
<p><i>Petal Sweat</i> By Susan Kan</p>
<p>Rhonda Nickels never considered herself a poet, but lately she was drawn to the magnetic poetry kit on the refrigerator in the staff room at the women's health clinic where she worked. The lunchroom was a difficult place for her, she being shy and newly hired. Instead of trying to talk with the other nurses, most of whom spoke about their weekend escapades, dating dilemmas, or children, she would stand at the refrigerator, sipping from her milk carton. Rhonda was interested in their conversations, she had to admit, but she didn't know how to participate comfortably.</p>
<p>A recent graduate from a nursing school in a small Midwestern town, Rhonda's move to Boston had been a big change. Her family back home had been opposed to her leaving, but Rhonda felt the pull of the ocean, the salt spray, and the warm dunes calling out to her. Timid as she was, a kernel of adventurousness was burning inside her. At 31 years old, she felt it was now or never.</p>
<p>At the clinic she was efficient and well-versed in the language of the body, but she interacted with the patients as though they had brought their cars in for tune-ups and repairs. She could say the words breast, vagina, cervix, fallopian tubes, and Pap smear as easily as mountain, elevator, door, subway, and lunch.</p>
<p>Rhonda pulled the tiny magnets around the refrigerator:</p>
<p><b>sit there and I can cook eggs and meat</b></p>
<p>Not very poetic. The next day she made a list of rhyming words:</p>
<p><b>make lake steak bake fake take</b></p>
<p>One day, about a month into her new city life, as she searched for words, she noticed on the side of the refrigerator facing away from the room a line of wordsall by themselves:</p>
<p><b>we am love by doing</b></p>
<p>Rhonda looked sheepishly around the room to see if anyone saw her. The others were absorbed in the latest <i>People</i> magazine, the one with <i>The First Wives Club</i> actresses on the cover. Turning back to the five simple words, Rhonda thought, <i>Bad grammar</i>. Then after thinking a moment, she wondered, <i>We am love by doing what?</i></p>
<p>Obviously, as a nurse, she knew. She knew what the books said. But as much as she hated to confess this, she had never been in love, and she had</p>",en,First Edition,"Height: 8.5 Inches, Length: 5.25 Inches, Weight: 0.6834330122 Pounds, Width: 0.75 Inches",12.95,https://images.isbndb.com/covers/50/02/9781555835002.jpg,Success,114,22.3.4
0-312-24704-4,Sally Hemings: A Novel,"Chase-Riboud, Barbara",St. Martin's Griffin,348,8/5/2000,,Paperback,,en,First Edition,"Height: 8.3 Inches, Length: 5.42 Inches, Weight: 0.9 Pounds, Width: 0.94 Inches",14.95,https://images.isbndb.com/covers/70/41/9780312247041.jpg,Success,156,22.3.4
0-8014-8637-8,Clara Schumann: The Artist and the Woman,"Reich, Nancy",Cornell University Press,416,7/15/2001,,Paperback,"<p>This absorbing and award-winning biography tells the story of the tragedies and triumphs of Clara Wieck Schumann (1819-1896), a musician of remarkable achievements. At once artist, composer, editor, teacher, wife, and mother of eight children, she was an important force in the musical world of her time. To show how Schumann surmounted the obstacles facing female artists in the nineteenth century, Nancy B. Reich has drawn on previously unexplored primary sources: unpublished diaries, letters, and family papers, as well as concert programs. Going beyond the familiar legends of the Schumann literature, she applies the tools of musicological scholarship and the insights of psychology to provide a new, full-scale portrait.</p>
<p>The book is divided into two parts. In Part One, Reich follows Clara Schumann's life from her early years as a child prodigy through her marriage to Robert Schumann and into the forty years after his death, when she established and maintained an extraordinary European career while supporting and supervising a household and seven children. Part Two covers four major themes in Schumann's life: her relationship with Johannes Brahms and other friends and contemporaries; her creative work; her life on the concert stage; and her success as a teacher.</p>
<p>Throughout, excerpts from diaries and letters in Reich's own translations clear up misconceptions about her life and achievements and her partnership with Robert Schumann. Highlighting aspects of Clara Schumann's personality and character that have been neglected by earlier biographers, this candid and eminently readable account adds appreciably to our understanding of a fascinating artist and woman.</p>
<p>For this revised edition, Reich has added several photographs and updated the text to include recent discoveries. She has also prepared a Catalogue of Works that includes all of Clara Schumann's known published and unpublished compositions and works she edited, as well as descriptions of the autographs, the first editions, the modern editions, and recent literature on each piece. The Catalogue also notes Schumann's performances of her own music and provides pertinent quotations from letters, diaries, and contemporary reviews.</p>",en,Revised,"Height: 9.25 Inches, Length: 6.12 Inches, Weight: 1.00089866948 Pounds, Width: 0.93 Inches",17.4,https://images.isbndb.com/covers/63/71/9780801486371.jpg,Success,122,22.3.4
0-385-49059-3,The Singing Line: Tracking the Adventure of My Intrepid Victorian Ancestors,"Thomson, Alice",Doubleday,304,10/5/1999,,Hardcover,"A charming true-life romantic adventure about a pair of young British couples—one hundred fifty years apart—braving the exotic rigors of the Australian Outback <br>
<br>
<i>The Singing Line</i> is a wondrous narrative that combines the historical adventure of <i>Longitude</i> or <i>Endurance</i> with the keen insights and rambling rhythms of <i>Under the Tuscan Sun</i> and <i>A Year in Provence</i>.<br>
<br>
One hundred sixty years ago, Charles Todd, an impecunious astronomer's assistant, was sitting in his prosperous relatives' drawing room in Oxford, England, telling them of his dreams. He wished to go to South Australia and seek his fortune in the wild colony as Government Astronomer and Superintendent of Telegraphs. What he did not mention was that he also intended to string a telegraph wire—""the singing line""—across the brutal Australian Outback, which no human had ever even crossed before. Charles despaired of only one thing: finding a wife willing to brave such hardship with him. Suddenly, twelve-year-old Alice, hiding beneath the chaise longue, piped up: ""I will marry you, Mr. Todd, if no one else will."" And seven years later, so she did.<br>
<br>
Alice Thomson, a young, successful British journalist, decided to trace the paths taken by Charles and Alice Todd, her great-great-grandparents. These two intrepid souls had left the comforts of Victorian England to settle in South Australia, the most remote part of the British Empire in the 1840s. Charles's quest to connect the desolate continent with the rest of the world by stringing telegraph wire from south to north was an almost unimaginably difficult feat. Even today the journey is something of anordeal, as Alice Thomson and her bemused and long-suffering husband, Edward, learned.<br>
<br>
Thomson spins the fascinating tale of the Todds' adventures Down Under with wit and grace. Charles did in fact succeed in laying his ""singing line"" across the Outback, an astonishing feat requiring the peculiarly Victorian virtue of pluck. Alice, from a comfortable home, suddenly had to adapt to the life of a frontier wife in the oddest and most isolated place imaginable. Charles's implacable derring-do—his many expeditions and near-disasters—and Alice's equally brave attempts to re-create a proper British life in a land of dust, flies, kangaroos, and emus make for a tale equal parts charm and excitement.",en,First Edition,"Height: 8.75 Inches, Length: 6.25 Inches, Weight: 1.05 Pounds, Width: 1.25 Inches",23.95,https://images.isbndb.com/covers/05/97/9780385490597.jpg,Success,136,22.3.4
